epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
359;0.0017266899812966585;0.0017266899812966585;0.00989339780062437;0.00989339780062437
360;0.0017515472136437893;0.0017515472136437893;0.008878294378519058;0.008878294378519058
361;0.0018130347598344088;0.0018130347598344088;0.008566368371248245;0.008566368371248245
362;0.001908881589770317;0.001908881589770317;0.009104997850954533;0.009104997850954533
363;0.0017509573372080922;0.0017509573372080922;0.008542082272469997;0.008542082272469997
364;0.0016718280967324972;0.0016718280967324972;0.008247721008956432;0.008247721008956432
365;0.001479709753766656;0.001479709753766656;0.010171551257371902;0.010171551257371902
366;0.001476277713663876;0.001476277713663876;0.008599566295742989;0.008599566295742989
367;0.0016555986367166042;0.0016555986367166042;0.007980495691299438;0.007980495691299438
368;0.0018274326575919986;0.0018274326575919986;0.01092616468667984;0.01092616468667984
369;0.0017854649340733886;0.0017854649340733886;0.009787165559828281;0.009787165559828281
370;0.0017329404363408685;0.0017329404363408685;0.00890979915857315;0.00890979915857315
371;0.0015080568846315145;0.0015080568846315145;0.010313451290130615;0.010313451290130615
372;0.002001520013436675;0.002001520013436675;0.010353006422519684;0.010353006422519684
373;0.0022761274594813585;0.0022761274594813585;0.00833309255540371;0.00833309255540371
374;0.0022005834616720676;0.0022005834616720676;0.008705351501703262;0.008705351501703262
375;0.002345161745324731;0.002345161745324731;0.010276640765368938;0.010276640765368938
376;0.0018642307259142399;0.0018642307259142399;0.009326820261776447;0.009326820261776447
377;0.0016644886927679181;0.0016644886927679181;0.009756693616509438;0.009756693616509438
378;0.0015030648792162538;0.0015030648792162538;0.009590807370841503;0.009590807370841503
379;0.0014259617310017347;0.0014259617310017347;0.009224404580891132;0.009224404580891132
380;0.0014526339946314692;0.0014526339946314692;0.009009107016026974;0.009009107016026974
381;0.0015851001953706145;0.0015851001953706145;0.010083272121846676;0.010083272121846676
382;0.001489048358052969;0.001489048358052969;0.009200087748467922;0.009200087748467922
383;0.0015880531864240766;0.0015880531864240766;0.009267357178032398;0.009267357178032398
384;0.001714993268251419;0.001714993268251419;0.009873640723526478;0.009873640723526478
385;0.002204453805461526;0.002204453805461526;0.009944343008100986;0.009944343008100986
386;0.0016475858865305781;0.0016475858865305781;0.008136911317706108;0.008136911317706108
387;0.0016059557674452662;0.0016059557674452662;0.009589608758687973;0.009589608758687973
388;0.0017387919360771775;0.0017387919360771775;0.008804457262158394;0.008804457262158394
389;0.0016731652431190014;0.0016731652431190014;0.009150246158242226;0.009150246158242226
390;0.0015029138885438442;0.0015029138885438442;0.00926421768963337;0.00926421768963337
391;0.0016759139252826571;0.0016759139252826571;0.008003114722669125;0.008003114722669125
392;0.0017217410495504737;0.0017217410495504737;0.009511270560324192;0.009511270560324192
393;0.0015673070447519422;0.0015673070447519422;0.008438044227659702;0.008438044227659702
394;0.001388504751957953;0.001388504751957953;0.00835894700139761;0.00835894700139761
395;0.0014055896317586303;0.0014055896317586303;0.007590221241116524;0.007590221241116524
396;0.0016424270579591393;0.0016424270579591393;0.00926770456135273;0.00926770456135273
397;0.001382000744342804;0.001382000744342804;0.008433611132204533;0.008433611132204533
398;0.0015173832653090358;0.0015173832653090358;0.009096936322748661;0.009096936322748661
399;0.001414844417013228;0.001414844417013228;0.008033526130020618;0.008033526130020618
400;0.001537904143333435;0.001537904143333435;0.008099651895463467;0.008099651895463467
401;0.0015248996205627918;0.0015248996205627918;0.00872767623513937;0.00872767623513937
402;0.0014880398521199822;0.0014880398521199822;0.009954086504876614;0.009954086504876614
403;0.0012895714025944471;0.0012895714025944471;0.008924811147153378;0.008924811147153378
404;0.001347377197816968;0.001347377197816968;0.009794638492166996;0.009794638492166996
405;0.0015838508261367679;0.0015838508261367679;0.008726313710212708;0.008726313710212708
406;0.0014480039244517684;0.0014480039244517684;0.009638480842113495;0.009638480842113495
407;0.0012494688853621483;0.0012494688853621483;0.008419184014201164;0.008419184014201164
408;0.0013977239141240716;0.0013977239141240716;0.00820021890103817;0.00820021890103817
409;0.0016268414910882711;0.0016268414910882711;0.008638203144073486;0.008638203144073486
410;0.0026358391623944044;0.0026358391623944044;0.011714971624314785;0.011714971624314785
411;0.005146108102053404;0.005146108102053404;0.009593542665243149;0.009593542665243149
412;0.005321378353983164;0.005321378353983164;0.012660173699259758;0.012660173699259758
413;0.004097622819244862;0.004097622819244862;0.009444075636565685;0.009444075636565685
414;0.002677303273230791;0.002677303273230791;0.009851516224443913;0.009851516224443913
415;0.0022363639436662197;0.0022363639436662197;0.007578074000775814;0.007578074000775814
416;0.00213634199462831;0.00213634199462831;0.008210127241909504;0.008210127241909504
417;0.0018268822459504008;0.0018268822459504008;0.00939088873565197;0.00939088873565197
418;0.0016965180402621627;0.0016965180402621627;0.008942036889493465;0.008942036889493465
419;0.0015473434468731284;0.0015473434468731284;0.009705268777906895;0.009705268777906895
420;0.0015770468162372708;0.0015770468162372708;0.009103729389607906;0.009103729389607906
421;0.0015828124014660716;0.0015828124014660716;0.009258787147700787;0.009258787147700787
422;0.0016636187210679054;0.0016636187210679054;0.008083983324468136;0.008083983324468136
423;0.001747041824273765;0.001747041824273765;0.010039172135293484;0.010039172135293484
424;0.0015179123729467392;0.0015179123729467392;0.008991831913590431;0.008991831913590431
425;0.0013116768095642328;0.0013116768095642328;0.009404483251273632;0.009404483251273632
426;0.0013788368087261915;0.0013788368087261915;0.008437286131083965;0.008437286131083965
427;0.0013129519065842032;0.0013129519065842032;0.008739251643419266;0.008739251643419266
428;0.0012138034217059612;0.0012138034217059612;0.00988831091672182;0.00988831091672182
429;0.0013928491389378905;0.0013928491389378905;0.009416664019227028;0.009416664019227028
430;0.0013515119208022952;0.0013515119208022952;0.008064847439527512;0.008064847439527512
431;0.001309871207922697;0.001309871207922697;0.010395641438663006;0.010395641438663006
432;0.001307241735048592;0.001307241735048592;0.009021618403494358;0.009021618403494358
433;0.0012709046714007854;0.0012709046714007854;0.00848829559981823;0.00848829559981823
434;0.0012862836010754108;0.0012862836010754108;0.009664113633334637;0.009664113633334637
435;0.001478092628531158;0.001478092628531158;0.01065492257475853;0.01065492257475853
436;0.001603808836080134;0.001603808836080134;0.01000418234616518;0.01000418234616518
437;0.0014791445573791862;0.0014791445573791862;0.009008961729705334;0.009008961729705334
438;0.001825622282922268;0.001825622282922268;0.00918992143124342;0.00918992143124342
439;0.00159144913777709;0.00159144913777709;0.009426728822290897;0.009426728822290897
440;0.0013306282926350832;0.0013306282926350832;0.00849064253270626;0.00849064253270626
441;0.0012465042527765036;0.0012465042527765036;0.009736655279994011;0.009736655279994011
442;0.0012720510130748153;0.0012720510130748153;0.008811788633465767;0.008811788633465767
443;0.0012138994643464684;0.0012138994643464684;0.009364991448819637;0.009364991448819637
444;0.0011873409384861588;0.0011873409384861588;0.009082073345780373;0.009082073345780373
445;0.0011753553990274668;0.0011753553990274668;0.008603950031101704;0.008603950031101704
446;0.0012534345733001828;0.0012534345733001828;0.00915292464196682;0.00915292464196682
447;0.0013586590066552162;0.0013586590066552162;0.00852224137634039;0.00852224137634039
448;0.0011658789590001106;0.0011658789590001106;0.008785524405539036;0.008785524405539036
449;0.001074721571058035;0.001074721571058035;0.009072051383554935;0.009072051383554935
450;0.0010918187908828259;0.0010918187908828259;0.009811422787606716;0.009811422787606716
451;0.0011830079602077603;0.0011830079602077603;0.008141967467963696;0.008141967467963696
452;0.0012732462491840124;0.0012732462491840124;0.008406402543187141;0.008406402543187141
453;0.001119231921620667;0.001119231921620667;0.007958674803376198;0.007958674803376198
454;0.0010359485168009996;0.0010359485168009996;0.008610188961029053;0.008610188961029053
455;0.0010703776497393847;0.0010703776497393847;0.00932706892490387;0.00932706892490387
456;0.0011673951521515846;0.0011673951521515846;0.00891231931746006;0.00891231931746006
457;0.0013030446134507656;0.0013030446134507656;0.009108162485063076;0.009108162485063076
458;0.0014694975689053535;0.0014694975689053535;0.010555634275078773;0.010555634275078773
459;0.0012425084132701159;0.0012425084132701159;0.008682717569172382;0.008682717569172382
